mileage,make,model,fuel,gear,offerType,price,hp,year,mileage_bins
283500,BMW,320,Diesel,Manual,Used,9700.0,163.0,2016,over 200k
144000,Opel,Insignia,Diesel,Automatic,Used,9750.0,136.0,2016,under 150k
23500,Fiat,500C,Gasoline,Manual,Used,9790.0,69.0,2016,under 50k
121350,Opel,Zafira Tourer,Diesel,Manual,Used,9790.0,136.0,2016,under 150k
52700,Nissan,Pulsar,Gasoline,Manual,Used,9800.0,116.0,2016,under 100k
39400,Skoda,Fabia,Gasoline,Manual,Used,9800.0,90.0,2016,under 50k
150000,Volkswagen,Golf,Diesel,Automatic,Used,9850.0,110.0,2016,under 150k
50275,SEAT,Ibiza,Gasoline,Manual,Used,9880.0,110.0,2016,under 100k
93177,Volkswagen,Polo,Gasoline,Manual,Used,9880.0,110.0,2016,under 100k
44181,Ford,Fiesta,Gasoline,Manual,Used,9880.0,80.0,2016,under 50k
81972,Ford,Focus,Diesel,Manual,Used,9880.0,105.0,2016,under 100k
18950,Fiat,500C,Gasoline,Manual,Used,9890.0,86.0,2016,under 50k
140490,Nissan,Qashqai,Gasoline,Manual,Used,9890.0,116.0,2016,under 150k
27690,Renault,Clio,Diesel,Manual,Used,9890.0,90.0,2016,under 50k
80500,Skoda,Octavia,Gasoline,Manual,Used,9899.0,110.0,2016,under 100k
129882,Ford,Ka/Ka+,Gasoline,Manual,Used,4590.0,69.0,2016,under 150k
75970,Volkswagen,up!,Gasoline,Manual,Used,4950.0,60.0,2016,under 100k
51000,SEAT,Mii,Gasoline,Manual,Used,4980.0,60.0,2016,under 100k
125000,Volkswagen,up!,Gasoline,Manual,Used,4990.0,60.0,2016,under 150k
62385,Mitsubishi,Space Star,Gasoline,Manual,Used,5490.0,71.0,2016,under 100k
93000,Skoda,Citigo,Gasoline,Manual,Used,5499.0,60.0,2016,under 100k
65300,Volkswagen,up!,Gasoline,Manual,Used,5500.0,60.0,2016,under 100k
71892,Renault,Twingo,Gasoline,Manual,Used,5590.0,71.0,2016,under 100k
67984,Toyota,Aygo,Gasoline,Manual,Used,5750.0,69.0,2016,under 100k
33000,Renault,Twingo,Gasoline,Manual,Used,5800.0,69.0,2016,under 50k
87500,Nissan,Micra,Gasoline,Manual,Used,5800.0,80.0,2016,under 100k
84200,Skoda,Citigo,Gasoline,Manual,Used,5800.0,60.0,2016,under 100k
71150,Renault,Twingo,Gasoline,Manual,Used,5890.0,71.0,2016,under 100k
86500,Citroen,C1,Gasoline,Manual,Used,5985.0,82.0,2016,under 100k
65606,Peugeot,108,Gasoline,Manual,Used,5990.0,69.0,2016,under 100k
47000,Renault,Twingo,Gasoline,Manual,Used,5990.0,69.0,2016,under 50k
43000,SEAT,Mii,Gasoline,Manual,Used,5990.0,60.0,2016,under 50k
85700,Renault,Twingo,Gasoline,Manual,Used,5990.0,71.0,2016,under 100k
68500,Toyota,Aygo,Gasoline,Manual,Used,5990.0,69.0,2016,under 100k
14900,Skoda,Citigo,Gasoline,Manual,Used,6000.0,60.0,2016,under 50k
115000,Volkswagen,Golf Variant,Diesel,Automatic,Used,12850.0,150.0,2016,under 150k
29498,Ford,EcoSport,Gasoline,Manual,Used,12880.0,140.0,2016,under 50k
71618,Hyundai,i30,Gasoline,Automatic,Used,12890.0,101.0,2016,under 100k
54500,BMW,116,Diesel,Manual,Used,12899.0,116.0,2016,under 100k
140000,BMW,118,Gasoline,Automatic,Used,12900.0,136.0,2016,under 150k
167272,Volkswagen,Passat Variant,Diesel,Manual,Used,12900.0,150.0,2016,under 200k
89300,Opel,Astra,Diesel,Manual,Used,12900.0,136.0,2016,under 100k
62551,Volkswagen,Polo,Diesel,Manual,Used,12960.0,105.0,2016,under 100k
132000,MINI,Cooper D,Diesel,Automatic,Used,12970.0,116.0,2016,under 150k
72700,Renault,Captur,Diesel,Manual,Used,12970.0,110.0,2016,under 100k
78653,Volkswagen,Golf,Gasoline,Automatic,Used,12980.0,110.0,2016,under 100k
19800,Ford,Transit Connect,Diesel,Manual,Used,12990.0,95.0,2016,under 50k
64000,Opel,Insignia,Gasoline,Manual,Used,12990.0,140.0,2016,under 100k
230000,Volkswagen,Passat Variant,Diesel,Automatic,Used,12990.0,190.0,2016,over 200k
181000,Skoda,Octavia,Diesel,Automatic,Used,12999.0,184.0,2016,under 200k
99500,Volkswagen,Golf Variant,Diesel,Automatic,Used,13000.0,150.0,2016,under 100k
137980,BMW,316,Diesel,Manual,Used,13000.0,116.0,2016,under 150k
152000,Skoda,Octavia,Diesel,Automatic,Used,13000.0,150.0,2016,under 200k
90850,Mercedes-Benz,Vito,Diesel,Manual,Used,13000.0,114.0,2016,under 100k
66500,BMW,216,Diesel,Manual,Used,13000.0,116.0,2016,under 100k
62000,Opel,Meriva,Gasoline,Manual,Used,9900.0,120.0,2016,under 100k
28000,Fiat,500,Gasoline,Manual,Used,9900.0,86.0,2016,under 50k
51500,Opel,Corsa,Gasoline,Automatic,Used,9900.0,90.0,2016,under 100k
58495,MINI,One,Gasoline,Manual,Used,9900.0,102.0,2016,under 100k
23950,Fiat,500,Gasoline,Manual,Used,9900.0,86.0,2016,under 50k
128998,Fiat,500L,Diesel,Manual,Used,9900.0,120.0,2016,under 150k
77963,Opel,Combo,Diesel,Manual,Used,9950.0,95.0,2016,under 100k
77963,Opel,Combo,Diesel,Manual,Used,9950.0,95.0,2016,under 100k
128000,Volkswagen,Golf,Diesel,Automatic,Used,9950.0,110.0,2016,under 150k
37109,Citroen,DS3,Gasoline,Manual,Used,9950.0,131.0,2016,under 50k
171536,SEAT,Leon,Diesel,Manual,Used,9950.0,150.0,2016,under 200k
47237,Ford,Fiesta,Gasoline,Manual,Used,9950.0,101.0,2016,under 50k
58000,Opel,Corsa,Gasoline,Manual,Used,9950.0,116.0,2016,under 100k
52560,Ford,Fiesta,Gasoline,Manual,Used,9980.0,101.0,2016,under 100k
47500,Renault,Kangoo,Diesel,Manual,Used,9980.0,90.0,2016,under 50k
38000,SEAT,Ibiza,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
38000,SEAT,Ibiza,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
25000,Renault,Twingo,Gasoline,Manual,Used,6100.0,69.0,2016,under 50k
47071,Renault,Twingo,Gasoline,Manual,Used,6290.0,71.0,2016,under 50k
33000,Skoda,Citigo,Gasoline,Manual,Used,6299.0,60.0,2016,under 50k
61416,Citroen,C1,Gasoline,Manual,Used,6299.0,69.0,2016,under 100k
51433,Opel,Corsa,Gasoline,Manual,Used,6390.0,69.0,2016,under 100k
44988,Kia,Picanto,Gasoline,Manual,Used,6400.0,67.0,2016,under 50k
67557,Skoda,Citigo,Gasoline,Manual,Used,6440.0,60.0,2016,under 100k
53025,SEAT,Mii,Gasoline,Manual,Used,6444.0,75.0,2016,under 100k
18001,Fiat,Panda,Gasoline,Manual,Used,6490.0,69.0,2016,under 50k
36573,Renault,Twingo,Gasoline,Manual,Used,6499.0,71.0,2016,under 50k
45548,Renault,Twingo,Gasoline,Manual,Used,6499.0,69.0,2016,under 50k
77000,Ford,Fiesta,Diesel,Manual,Used,6499.0,75.0,2016,under 100k
36348,Renault,Twingo,Gasoline,Manual,Used,6499.0,71.0,2016,under 50k
53500,Dacia,Sandero,Gasoline,Manual,Used,6500.0,73.0,2016,under 100k
43000,Citroen,C1,Gasoline,Manual,Used,6500.0,69.0,2016,under 50k
76000,Fiat,Tipo,Gasoline,Manual,Used,6500.0,95.0,2016,under 100k
64000,Skoda,Citigo,Gasoline,Manual,Used,6500.0,60.0,2016,under 100k
49000,Renault,Twingo,Gasoline,Manual,Used,6500.0,90.0,2016,under 50k
11950,Skoda,Citigo,Gasoline,Manual,Used,6500.0,60.0,2016,under 50k
28900,Renault,Twingo,Gasoline,Manual,Used,6500.0,71.0,2016,under 50k
86500,Volkswagen,Golf,Gasoline,Manual,Used,13150.0,125.0,2016,under 100k
48882,Opel,Mokka,Gasoline,Manual,Used,13200.0,140.0,2016,under 50k
71182,SEAT,Leon,Diesel,Manual,Used,13220.0,150.0,2016,under 100k
49000,Citroen,Jumpy,Diesel,Manual,Used,13250.0,128.0,2016,under 50k
86500,Volkswagen,Golf,Gasoline,Manual,Used,13250.0,125.0,2016,under 100k
60000,Volkswagen,Golf,Gasoline,Manual,Used,13300.0,125.0,2016,under 100k
60980,Ford,EcoSport,Gasoline,Manual,Used,13300.0,125.0,2016,under 100k
150000,Volkswagen,Passat Variant,Diesel,Automatic,Used,13350.0,150.0,2016,under 150k
69896,Volkswagen,Golf,Gasoline,Manual,Used,13350.0,110.0,2016,under 100k
36724,Opel,Astra,Gasoline,Manual,Used,13400.0,150.0,2016,under 50k
37600,Opel,Astra,Gasoline,Manual,Used,13400.0,150.0,2016,under 50k
82898,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
75719,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
75058,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
82264,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
86358,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
86002,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
81624,SEAT,Leon,Diesel,Manual,Used,13440.0,150.0,2016,under 100k
79000,Volkswagen,Golf,Diesel,Manual,Used,13450.0,150.0,2016,under 100k
70448,Audi,A3,Gasoline,Manual,Used,13480.0,110.0,2016,under 100k
94000,Opel,Astra,Gasoline,Manual,Used,9990.0,125.0,2016,under 100k
34100,Volkswagen,up!,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
34100,Volkswagen,up!,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
141000,Volkswagen,Golf,Diesel,Automatic,Used,9990.0,110.0,2016,under 150k
37304,SEAT,Ibiza,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
37304,SEAT,Ibiza,Gasoline,Manual,Used,9990.0,75.0,2016,under 50k
54040,Hyundai,i20,Gasoline,Manual,Used,9990.0,75.0,2016,under 100k
44510,Hyundai,i30,Gasoline,Manual,Used,9990.0,101.0,2016,under 50k
43900,Fiat,Doblo,Diesel,Manual,Used,9990.0,75.0,2016,under 50k
11050,Peugeot,2008,Gasoline,Manual,Used,9990.0,82.0,2016,under 50k
153400,Opel,Astra,Diesel,Manual,Used,9990.0,136.0,2016,under 200k
14556,Citroen,DS3,Gasoline,Manual,Used,9990.0,82.0,2016,under 50k
180003,BMW,318,Diesel,Automatic,Used,9990.0,150.0,2016,under 200k
51200,Volkswagen,Polo,Gasoline,Manual,Used,9995.0,90.0,2016,under 100k
31335,Volkswagen,up!,Gasoline,Manual,Used,9997.0,90.0,2016,under 50k
246000,BMW,320,Diesel,Manual,Used,9999.0,190.0,2016,over 200k
138000,Ford,Transit,Diesel,Manual,Used,9999.0,101.0,2016,under 150k
73500,Kia,Sportage,Gasoline,Manual,Used,9999.0,109.0,2016,under 100k
94000,Volkswagen,Golf,Diesel,Manual,Used,9999.0,110.0,2016,under 100k
156000,Skoda,Octavia,Diesel,Automatic,Used,9999.0,150.0,2016,under 200k
148000,Ford,Transit Courier,Gasoline,Manual,Used,6600.0,101.0,2016,under 150k
79000,Hyundai,i10,Gasoline,Manual,Used,6650.0,67.0,2016,under 100k
46800,Volkswagen,up!,Gasoline,Manual,Used,6700.0,60.0,2016,under 50k
41000,Opel,Corsa,Gasoline,Manual,Used,6750.0,69.0,2016,under 50k
104850,SEAT,Ibiza,Diesel,Manual,Used,6790.0,105.0,2016,under 150k
71500,Renault,Clio,Gasoline,Manual,Used,6799.0,90.0,2016,under 100k
66871,Peugeot,208,Gasoline,Manual,Used,6799.0,68.0,2016,under 100k
69522,Toyota,Yaris,Gasoline,Manual,Used,6800.0,69.0,2016,under 100k
115659,Volkswagen,Polo,Gasoline,Manual,Used,6800.0,60.0,2016,under 150k
58390,Renault,ZOE,Electric,Automatic,Used,6888.0,92.0,2016,under 100k
113707,Mazda,2,Gasoline,Manual,Used,6890.0,75.0,2016,under 150k
68686,Renault,Megane,Gasoline,Manual,Used,6900.0,101.0,2016,under 100k
40872,Opel,Corsa,Gasoline,Manual,Used,6950.0,69.0,2016,under 50k
76100,Citroen,C3,Gasoline,Manual,Used,6985.0,82.0,2016,under 100k
186629,Volkswagen,Polo,Diesel,Manual,Used,6985.0,90.0,2016,under 200k
168699,Renault,Kangoo,Diesel,Manual,Used,6990.0,75.0,2016,under 200k
57000,Toyota,Aygo,Gasoline,Manual,Used,6990.0,69.0,2016,under 100k
74900,Peugeot,208,Diesel,Manual,Used,6990.0,99.0,2016,under 100k
49999,Hyundai,i10,Gasoline,Manual,Used,6998.0,67.0,2016,under 50k
46189,Renault,Twingo,Gasoline,Manual,Used,6999.0,69.0,2016,under 50k
60000,Volkswagen,Golf,Gasoline,Manual,Used,13490.0,110.0,2016,under 100k
44200,Fiat,500X,Gasoline,Manual,Used,13490.0,140.0,2016,under 50k
59000,Volkswagen,Golf,Diesel,Automatic,Used,13490.0,110.0,2016,under 100k
87620,Volkswagen,Caddy,Diesel,Manual,Used,13495.0,102.0,2016,under 100k
96000,Opel,Insignia,Diesel,Automatic,Used,13499.0,170.0,2016,under 100k
78000,Skoda,Octavia,Gasoline,Manual,Used,13500.0,150.0,2016,under 100k
150000,Mercedes-Benz,C 200,Diesel,Automatic,Used,13500.0,136.0,2016,under 150k
86500,Volkswagen,Golf,Gasoline,Manual,Used,13500.0,125.0,2016,under 100k
80144,SEAT,Leon,Diesel,Manual,Used,13660.0,150.0,2016,under 100k
163464,Volvo,V40,Diesel,Automatic,Used,13700.0,150.0,2016,under 200k
64000,Volkswagen,Golf Variant,Gasoline,Manual,Used,13800.0,125.0,2016,under 100k
159759,BMW,320,Diesel,Automatic,Used,13850.0,190.0,2016,under 200k
138000,Volkswagen,Passat Variant,Diesel,Automatic,Used,13850.0,150.0,2016,under 150k
133800,BMW,218,Diesel,Manual,Used,13899.0,150.0,2016,under 150k
85730,Opel,Astra,Diesel,Manual,Used,13900.0,160.0,2016,under 100k
106000,Hyundai,Tucson,Diesel,Automatic,Used,13900.0,141.0,2016,under 150k
93346,Skoda,Octavia,Diesel,Automatic,Used,13950.0,150.0,2016,under 100k
77500,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,13979.0,150.0,2016,under 100k
61716,Audi,A3,Diesel,Manual,Used,13980.0,110.0,2016,under 100k
36400,Renault,ZOE,Electric,Automatic,Used,6580.0,58.0,2016,under 50k
52711,Renault,ZOE,Electric,Automatic,Used,6890.0,58.0,2016,under 100k
61500,Renault,ZOE,Electric,Automatic,Used,6970.0,88.0,2016,under 100k
58574,Renault,Twingo,Gasoline,Manual,Used,6990.0,71.0,2016,under 100k
46447,Dacia,Sandero,Gasoline,Manual,Used,6990.0,75.0,2016,under 50k
45500,Renault,ZOE,Electric,Automatic,Used,7090.0,88.0,2016,under 50k
44147,Renault,ZOE,Electric,Automatic,Used,7990.0,58.0,2016,under 50k
130530,Hyundai,i30,Gasoline,Manual,Used,7990.0,101.0,2016,under 150k
72419,Ford,Fiesta,Gasoline,Manual,Used,8955.0,101.0,2016,under 100k
51400,Renault,Twingo,Gasoline,Automatic,Used,9240.0,90.0,2016,under 100k
17950,Renault,Captur,Gasoline,Manual,Used,9490.0,90.0,2016,under 50k
113761,Renault,Captur,Diesel,Manual,Used,9490.0,90.0,2016,under 150k
82925,SEAT,Leon,Diesel,Manual,Used,9490.0,110.0,2016,under 100k
27782,Ford,Fiesta,Gasoline,Manual,Used,9555.0,82.0,2016,under 50k
30400,Renault,Kangoo Z.E.,Electric,Automatic,Used,9790.0,60.0,2016,under 50k
117900,Dacia,Duster,Diesel,Manual,Used,9790.0,109.0,2016,under 150k
88000,Peugeot,308,Gasoline,Manual,Used,10680.0,131.0,2016,under 100k
44500,Renault,Captur,Diesel,Manual,Used,10890.0,90.0,2016,under 50k
66729,Hyundai,i30,Diesel,Manual,Used,10990.0,110.0,2016,under 100k
93000,SEAT,Mii,Gasoline,Manual,Used,3960.0,60.0,2016,under 100k
96689,SEAT,Mii,Gasoline,Manual,Used,4290.0,60.0,2016,under 100k
66000,SEAT,Mii,Gasoline,Manual,Used,4780.0,60.0,2016,under 100k
67103,Volkswagen,up!,Gasoline,Manual,Used,6425.0,60.0,2016,under 100k
27300,Skoda,Citigo,Gasoline,Manual,Used,7939.0,60.0,2016,under 50k
172000,Ford,Grand C-Max,Diesel,Manual,Used,7990.0,150.0,2016,under 200k
48214,Renault,ZOE,Electric,Automatic,Used,7990.0,58.0,2016,under 50k
22686,Peugeot,208,Gasoline,Manual,Used,8290.0,82.0,2016,under 50k
35671,Hyundai,i20,Gasoline,Manual,Used,8390.0,84.0,2016,under 50k
34130,Volkswagen,up!,Gasoline,Manual,Used,8440.0,75.0,2016,under 50k
27495,Renault,ZOE,Electric,Automatic,Used,8489.0,58.0,2016,under 50k
37849,Skoda,Fabia,Gasoline,Manual,Used,8550.0,75.0,2016,under 50k
57683,Renault,ZOE,Electric,Automatic,Used,8590.0,58.0,2016,under 100k
108570,Renault,Grand Scenic,Diesel,Manual,Used,8890.0,110.0,2016,under 150k
24032,Renault,Clio,Gasoline,Manual,Used,8890.0,90.0,2016,under 50k
36975,Renault,Captur,Gasoline,Manual,Used,8890.0,90.0,2016,under 50k
157000,Volkswagen,Golf Variant,Diesel,Manual,Used,8949.0,110.0,2016,under 200k
28965,Renault,ZOE,Electric,Automatic,Used,8990.0,58.0,2016,under 50k
76726,Kia,Picanto,Gasoline,Automatic,Used,9300.0,86.0,2016,under 100k
8710,Opel,Corsa,Gasoline,Manual,Used,9450.0,90.0,2016,under 50k
25298,Renault,ZOE,Electric,Automatic,Used,6990.0,58.0,2016,under 50k
102802,Ford,Fiesta,Diesel,Manual,Used,7550.0,95.0,2016,under 150k
43956,Dacia,Sandero,Gasoline,Manual,Used,7990.0,90.0,2016,under 50k
80790,Kia,Rio,Gasoline,Manual,Used,9860.0,109.0,2016,under 100k
42442,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9990.0,90.0,2016,under 50k
114921,Volkswagen,Polo,Gasoline,Automatic,Used,10480.0,110.0,2016,under 150k
122601,Skoda,Octavia,Diesel,Automatic,Used,11580.0,110.0,2016,under 150k
54795,Kia,Ceed / cee'd,Gasoline,Manual,Used,11860.0,99.0,2016,under 100k
110870,Kia,Carens,Diesel,Manual,Used,11860.0,116.0,2016,under 150k
65900,Honda,Civic,Gasoline,Manual,Used,11890.0,99.0,2016,under 100k
32265,Jeep,Renegade,Gasoline,Manual,Used,13220.0,140.0,2016,under 50k
36999,BMW,116,Gasoline,Manual,Used,13590.0,109.0,2016,under 50k
64000,Volkswagen,Tiguan,Gasoline,Manual,Used,13970.0,125.0,2016,under 100k
84251,Skoda,Yeti,Diesel,Manual,Used,14480.0,150.0,2016,under 100k
86627,SEAT,Ibiza,Gasoline,Manual,Used,14490.0,192.0,2016,under 100k
36220,Hyundai,Ioniq,Electric/Gasoline,Automatic,Used,14860.0,105.0,2016,under 50k
84793,Ford,S-Max,Gasoline,Manual,Used,15490.0,160.0,2016,under 100k
39726,Renault,Kadjar,Diesel,Automatic,Used,15490.0,110.0,2016,under 50k
59239,Abarth,595 Turismo,Gasoline,Automatic,Used,15890.0,160.0,2016,under 100k
19666,smart,forFour,Gasoline,Automatic,Used,9999.0,71.0,2016,under 50k
36301,Fiat,500,Gasoline,Manual,Used,9999.0,69.0,2016,under 50k
140000,Ford,Transit,Diesel,Manual,Used,9999.0,120.0,2016,under 150k
36301,Fiat,500,Gasoline,Manual,Used,9999.0,69.0,2016,under 50k
149000,Skoda,Octavia,Diesel,Manual,Used,9999.0,150.0,2016,under 150k
119000,Opel,Mokka,Diesel,Manual,Used,9999.0,136.0,2016,under 150k
65000,Hyundai,i30,Diesel,Manual,Used,10000.0,110.0,2016,under 100k
46500,Opel,Astra,Diesel,Manual,Used,10100.0,110.0,2016,under 50k
51864,Hyundai,i30,Gasoline,Manual,Used,10111.0,101.0,2016,under 100k
51130,Honda,Jazz,Gasoline,Manual,Used,10190.0,102.0,2016,under 100k
14414,Mazda,2,Gasoline,Manual,Used,10220.0,90.0,2016,under 50k
44573,Fiat,Tipo,Gasoline,Automatic,Used,10220.0,110.0,2016,under 50k
45600,Peugeot,208,Gasoline,Manual,Used,10290.0,110.0,2016,under 50k
58552,Skoda,Fabia,Gasoline,Manual,Used,10350.0,60.0,2016,under 100k
81300,Hyundai,i30,Gasoline,Manual,Used,10390.0,135.0,2016,under 100k
85000,Opel,Astra,Diesel,Manual,Used,10400.0,110.0,2016,under 100k
75307,Volkswagen,Polo,Gasoline,Manual,Used,10441.0,90.0,2016,under 100k
58800,Nissan,Qashqai,Gasoline,Manual,Used,10450.0,116.0,2016,under 100k
21100,Skoda,Fabia,Gasoline,Manual,Used,10450.0,90.0,2016,under 50k
105749,Hyundai,i30,Diesel,Manual,Used,10450.0,136.0,2016,under 150k
52971,Renault,Twingo,Gasoline,Manual,Used,6999.0,71.0,2016,under 100k
128000,Dacia,Dokker,Diesel,Manual,Used,6999.0,75.0,2016,under 150k
184000,Opel,Zafira Tourer,Diesel,Manual,Used,6999.0,120.0,2016,under 200k
31760,Renault,Twingo,Gasoline,Manual,Used,6999.0,69.0,2016,under 50k
72511,Renault,Twingo,Gasoline,Manual,Used,6999.0,69.0,2016,under 100k
72002,SEAT,Mii,Gasoline,Manual,Used,7200.0,75.0,2016,under 100k
15463,Nissan,Micra,Gasoline,Manual,Used,7220.0,80.0,2016,under 50k
34000,Renault,Twingo,Gasoline,Manual,Used,7250.0,69.0,2016,under 50k
97990,Renault,Clio,Diesel,Manual,Used,7280.0,90.0,2016,under 100k
23732,Skoda,Citigo,Gasoline,Manual,Used,7290.0,60.0,2016,under 50k
55000,Hyundai,i10,Gasoline,Manual,Used,7290.0,87.0,2016,under 100k
39800,smart,forTwo,Gasoline,Manual,Used,7300.0,71.0,2016,under 50k
79360,Dacia,Sandero,Gasoline,Manual,Used,7300.0,90.0,2016,under 100k
55000,Renault,Clio,Gasoline,Manual,Used,7300.0,90.0,2016,under 100k
35365,Peugeot,208,Gasoline,Manual,Used,7300.0,68.0,2016,under 50k
44683,Ford,Fiesta,Gasoline,Manual,Used,7330.0,60.0,2016,under 50k
50384,Ford,Fiesta,Gasoline,Manual,Used,7330.0,60.0,2016,under 100k
139061,Ford,Focus,Diesel,Manual,Used,7380.0,105.0,2016,under 150k
88230,smart,forFour,Gasoline,Manual,Used,7380.0,90.0,2016,under 100k
55522,Peugeot,208,Gasoline,Manual,Used,7397.0,71.0,2016,under 100k
100510,Ford,Kuga,Gasoline,Manual,Used,13990.0,150.0,2016,under 150k
53200,Volkswagen,Golf,Diesel,Manual,Used,13990.0,110.0,2016,under 100k
98700,MINI,Cooper Clubman,Gasoline,Automatic,Used,13990.0,136.0,2016,under 100k
116610,Renault,Trafic,Diesel,Manual,Used,13990.0,121.0,2016,under 150k
73000,BMW,218,Gasoline,Manual,Used,13999.0,136.0,2016,under 100k
91452,Mercedes-Benz,B 180,Diesel,Manual,Used,13999.0,109.0,2016,under 100k
118000,BMW,316,Diesel,Manual,Used,14000.0,116.0,2016,under 150k
133267,Skoda,Superb,Diesel,Manual,Used,14000.0,120.0,2016,under 150k
43000,BMW,118,Gasoline,Manual,Used,14000.0,136.0,2016,under 50k
91000,Opel,Zafira Tourer,Gasoline,Manual,Used,14000.0,200.0,2016,under 100k
47500,Volkswagen,Golf,Diesel,Automatic,Used,14090.0,110.0,2016,under 50k
105800,BMW,218,Diesel,Manual,Used,14190.0,150.0,2016,under 150k
58719,BMW,116,Diesel,Manual,Used,14199.0,116.0,2016,under 100k
39500,Toyota,Yaris,Electric/Gasoline,Automatic,Used,14200.0,75.0,2016,under 50k
149200,Mercedes-Benz,C 200,Diesel,Automatic,Used,14250.0,136.0,2016,under 150k
59000,BMW,118,Gasoline,Manual,Used,14300.0,136.0,2016,under 100k
48750,Volkswagen,Golf Sportsvan,Diesel,Manual,Used,14390.0,110.0,2016,under 50k
108000,BMW,218,Diesel,Automatic,Used,14390.0,150.0,2016,under 150k
110560,Volkswagen,T6 Transporter,Diesel,Manual,Used,14400.0,102.0,2016,under 150k
110300,Audi,A3,Diesel,Manual,Used,14400.0,110.0,2016,under 150k
54790,Opel,Astra,Gasoline,Manual,Used,10990.0,125.0,2016,under 100k
35500,Renault,Kangoo Z.E.,Electric,Automatic,Used,11650.0,60.0,2016,under 50k
16829,Citroen,Berlingo,Gasoline,Manual,Used,11841.0,98.0,2016,under 50k
69990,Nissan,Juke,Gasoline,Manual,Used,11870.0,116.0,2016,under 100k
23459,Renault,Kadjar,Gasoline,Manual,Used,12490.0,131.0,2016,under 50k
79100,Renault,Megane,Diesel,Manual,Used,12690.0,131.0,2016,under 100k
39973,Jeep,Renegade,Gasoline,Manual,Used,13220.0,140.0,2016,under 50k
78790,Ford,Focus,Gasoline,Manual,Used,13490.0,150.0,2016,under 100k
51133,BMW,116,Diesel,Manual,Used,13490.0,116.0,2016,under 100k
21025,SEAT,Leon,Gasoline,Manual,Used,14220.0,150.0,2016,under 50k
46100,Ford,C-Max,Gasoline,Manual,Used,14255.0,125.0,2016,under 50k
67299,Opel,Astra,Gasoline,Manual,Used,14691.0,200.0,2016,under 100k
123000,Renault,Kadjar,Diesel,Automatic,Used,14980.0,110.0,2016,under 150k
20183,Ford,EcoSport,Gasoline,Automatic,Used,14990.0,111.0,2016,under 50k
63923,Ford,Kuga,Diesel,Manual,Used,15490.0,120.0,2016,under 100k
66986,Volkswagen,Scirocco,Diesel,Manual,Used,15551.0,150.0,2016,under 100k
57000,Volkswagen,Golf Sportsvan,Diesel,Automatic,Used,15997.0,150.0,2016,under 100k
48900,Nissan,X-Trail,Diesel,Manual,Used,16530.0,131.0,2016,under 50k
69300,DS,Automobiles DS 5,Diesel,Automatic,Used,16990.0,181.0,2016,under 100k
173900,Volvo,XC60,Diesel,Automatic,Used,16995.0,190.0,2016,under 200k
119000,Fiat,500L,Diesel,Manual,Used,9485.0,95.0,2016,under 150k
61827,Renault,Megane,Diesel,Manual,Used,9490.0,110.0,2016,under 100k
99300,Volkswagen,Polo,Diesel,Manual,Used,9678.0,75.0,2016,under 100k
111300,Volkswagen,Polo,Gasoline,Manual,Used,9840.0,90.0,2016,under 150k
36400,Skoda,Citigo,Gasoline,Manual,Used,9879.0,75.0,2016,under 50k
92376,Hyundai,i30,Diesel,Manual,Used,9900.0,110.0,2016,under 100k
79074,Volkswagen,Polo,Gasoline,Manual,Used,9925.0,75.0,2016,under 100k
197500,Volkswagen,Caddy,Diesel,Manual,Used,9980.0,102.0,2016,under 200k
112293,Nissan,Juke,Gasoline,Manual,Used,9990.0,116.0,2016,under 150k
57388,Renault,Captur,Gasoline,Manual,Used,9990.0,90.0,2016,under 100k
19000,Renault,Captur,Gasoline,Manual,Used,9999.0,90.0,2016,under 50k
32814,Renault,Captur,Gasoline,Manual,Used,10390.0,90.0,2016,under 50k
78400,Volkswagen,Golf,Gasoline,Manual,Used,10840.0,110.0,2016,under 100k
34911,Opel,Astra,Gasoline,Manual,Used,10850.0,105.0,2016,under 50k
92768,Hyundai,i30,Gasoline,Manual,Used,10900.0,101.0,2016,under 100k
11882,Volkswagen,up!,Gasoline,Automatic,Used,10990.0,60.0,2016,under 50k
39576,Opel,Mokka,Gasoline,Manual,Used,11220.0,116.0,2016,under 50k
73000,smart,forTwo,Gasoline,Automatic,Used,11250.0,90.0,2016,under 100k
37439,Renault,Clio,Gasoline,Automatic,Used,11280.0,118.0,2016,under 50k
77806,Citroen,DS3,Gasoline,Automatic,Used,11440.0,110.0,2016,under 100k
